linear_estimate,date
1.4874802e+38,09dec2103
1.4878888e+38,10dec2103
1.4882976e+38,11dec2103
1.4887064e+38,12dec2103
1.4891152e+38,13dec2103
1.4895243e+38,14dec2103
1.4899335e+38,15dec2103
1.4903427e+38,16dec2103
1.4907521e+38,17dec2103
1.4911503e+38,18dec2103
1.4915485e+38,19dec2103
1.4919469e+38,20dec2103
1.4923453e+38,21dec2103
1.4927439e+38,22dec2103
1.4931425e+38,23dec2103
1.4935413e+38,24dec2103
1.4939401e+38,25dec2103
1.4943392e+38,26dec2103
1.4947269e+38,27dec2103
1.4951146e+38,28dec2103
1.4955025e+38,29dec2103
1.4958905e+38,30dec2103
1.4962786e+38,31dec2103
1.4966668e+38,01jan2104
1.4970550e+38,02jan2104
1.4974434e+38,03jan2104
1.4978319e+38,04jan2104
1.4982091e+38,05jan2104
1.4985863e+38,06jan2104
1.4989637e+38,07jan2104
1.4993411e+38,08jan2104
1.4997186e+38,09jan2104
1.5000962e+38,10jan2104
1.5004740e+38,11jan2104
1.5008519e+38,12jan2104
1.5012297e+38,13jan2104
1.5016078e+38,14jan2104
1.5019744e+38,15jan2104
1.5023411e+38,16jan2104
1.5027079e+38,17jan2104
1.5030749e+38,18jan2104
1.5034419e+38,19jan2104
1.5038089e+38,20jan2104
1.5041762e+38,21jan2104
1.5045435e+38,22jan2104
1.5049108e+38,23jan2104
1.5052783e+38,24jan2104
1.5056344e+38,25jan2104
1.5059904e+38,26jan2104
1.5063467e+38,27jan2104
1.5067030e+38,28jan2104
1.5070594e+38,29jan2104
1.5074159e+38,30jan2104
1.5077724e+38,31jan2104
1.5081291e+38,01feb2104
1.5084858e+38,02feb2104
1.5088426e+38,03feb2104
1.5091880e+38,04feb2104
1.5095334e+38,05feb2104
1.5098791e+38,06feb2104
1.5102247e+38,07feb2104
1.5105704e+38,08feb2104
1.5109161e+38,09feb2104
1.5112620e+38,10feb2104
1.5116079e+38,11feb2104
1.5119539e+38,12feb2104
1.5123001e+38,13feb2104
1.5126462e+38,14feb2104
1.5129809e+38,15feb2104
1.5133157e+38,16feb2104
1.5136506e+38,17feb2104
1.5139855e+38,18feb2104
1.5143205e+38,19feb2104
1.5146557e+38,20feb2104
1.5149907e+38,21feb2104
1.5153260e+38,22feb2104
1.5156613e+38,23feb2104
1.5159967e+38,24feb2104
1.5163205e+38,25feb2104
1.5166446e+38,26feb2104
1.5169686e+38,27feb2104
1.5172927e+38,28feb2104
1.5176168e+38,29feb2104
1.5179410e+38,01mar2104
1.5182653e+38,02mar2104
1.5185897e+38,03mar2104
1.5189142e+38,04mar2104
1.5192387e+38,05mar2104
1.5195633e+38,06mar2104
1.5198879e+38,07mar2104
1.5202010e+38,08mar2104
1.5205142e+38,09mar2104
1.5208275e+38,10mar2104
1.5534046e+38,11mar2104
1.5865827e+38,12mar2104
1.6203582e+38,13mar2104
1.6547390e+38,14mar2104
1.6897462e+38,15mar2104
,16mar2104
,17mar2104
,18mar2104
,19mar2104
,20mar2104
,21mar2104
,22mar2104
,23mar2104
,24mar2104
,25mar2104
,26mar2104
,27mar2104
,28mar2104
,29mar2104
,30mar2104
,31mar2104
,01apr2104
,02apr2104
,03apr2104
,04apr2104
,05apr2104
,06apr2104
,07apr2104
,08apr2104
,09apr2104
,10apr2104
,11apr2104
,12apr2104
,13apr2104
,14apr2104
,15apr2104
,16apr2104
,17apr2104
,18apr2104
,19apr2104
,20apr2104
,21apr2104
,22apr2104
,23apr2104
,24apr2104
,25apr2104
,26apr2104
,27apr2104
,28apr2104
,29apr2104
,30apr2104
,01may2104
,02may2104
,03may2104
,04may2104
,05may2104
,06may2104
,07may2104
,08may2104
,09may2104
,10may2104
,11may2104
,12may2104
,13may2104
,14may2104
,15may2104
,16may2104
,17may2104
,18may2104
,19may2104
,20may2104
,21may2104
,22may2104
,23may2104
,24may2104
,25may2104
,26may2104
,27may2104
,28may2104
,29may2104
,30may2104
,31may2104
,01jun2104
,02jun2104
,03jun2104
,04jun2104
,05jun2104
,06jun2104
,07jun2104
,08jun2104
,09jun2104
,10jun2104
,11jun2104
,12jun2104
,13jun2104
,14jun2104
,15jun2104
,16jun2104
,17jun2104
,18jun2104
,19jun2104
,20jun2104
,21jun2104
,22jun2104
,23jun2104
,24jun2104
,25jun2104
,26jun2104
,27jun2104
,28jun2104
,29jun2104
,30jun2104
,01jul2104
,02jul2104
,03jul2104
,04jul2104
,05jul2104
,06jul2104
,07jul2104
,08jul2104
,09jul2104
,10jul2104
,11jul2104
,12jul2104
,13jul2104
,14jul2104
,15jul2104
,16jul2104
,17jul2104
,18jul2104
,19jul2104
,20jul2104
,21jul2104
,22jul2104
,23jul2104
,24jul2104
,25jul2104
,26jul2104
,27jul2104
,28jul2104
,29jul2104
,30jul2104
,31jul2104
,01aug2104
,02aug2104
,03aug2104
,04aug2104
,05aug2104
,06aug2104
,07aug2104
,08aug2104
,09aug2104
,10aug2104
,11aug2104
,12aug2104
,13aug2104
,14aug2104
,15aug2104
,16aug2104
,17aug2104
,18aug2104
,19aug2104
,20aug2104
,21aug2104
,22aug2104
,23aug2104
,24aug2104
,25aug2104
,26aug2104
,27aug2104
,28aug2104
,29aug2104
,30aug2104
,31aug2104
,01sep2104
,02sep2104
,03sep2104
,04sep2104
,05sep2104
,06sep2104
,07sep2104
,08sep2104
,09sep2104
,10sep2104
,11sep2104
,12sep2104
,13sep2104
,14sep2104
,15sep2104
,16sep2104
,17sep2104
,18sep2104
,19sep2104
,20sep2104
,21sep2104
,22sep2104
,23sep2104
,24sep2104
,25sep2104
,26sep2104
,27sep2104
,28sep2104
,29sep2104
,30sep2104
,01oct2104
,02oct2104
,03oct2104
,04oct2104
,05oct2104
,06oct2104
,07oct2104
,08oct2104
,09oct2104
,10oct2104
,11oct2104
,12oct2104
,13oct2104
,14oct2104
,15oct2104
,16oct2104
,17oct2104
,18oct2104
,19oct2104
,20oct2104
,21oct2104
,22oct2104
,23oct2104
,24oct2104
,25oct2104
,26oct2104
,27oct2104
,28oct2104
,29oct2104
,30oct2104
,31oct2104
,01nov2104
,02nov2104
,03nov2104
,04nov2104
,05nov2104
,06nov2104
,07nov2104
,08nov2104
,09nov2104
,10nov2104
,11nov2104
,12nov2104
,13nov2104
,14nov2104
,15nov2104
,16nov2104
,17nov2104
,18nov2104
,19nov2104
,20nov2104
,21nov2104
,22nov2104
,23nov2104
,24nov2104
,25nov2104
,26nov2104
,27nov2104
,28nov2104
,29nov2104
,30nov2104
,01dec2104
,02dec2104
,03dec2104
,04dec2104
,05dec2104
,06dec2104
,07dec2104
,08dec2104
,09dec2104
,10dec2104
,11dec2104
,12dec2104
,13dec2104
,14dec2104
,15dec2104
,16dec2104
,17dec2104
,18dec2104
,19dec2104
,20dec2104
,21dec2104
,22dec2104
,23dec2104
,24dec2104
,25dec2104
,26dec2104
,27dec2104
,28dec2104
,29dec2104
,30dec2104
,31dec2104
,01jan2105
,02jan2105
,03jan2105
,04jan2105
,05jan2105
,06jan2105
,07jan2105
,08jan2105
,09jan2105
,10jan2105
,11jan2105
,12jan2105
,13jan2105
,14jan2105
,15jan2105
,16jan2105
,17jan2105
,18jan2105
,19jan2105
,20jan2105
,21jan2105
,22jan2105
,23jan2105
,24jan2105
,25jan2105
,26jan2105
,27jan2105
,28jan2105
,29jan2105
,30jan2105
,31jan2105
,01feb2105
,02feb2105
,03feb2105
,04feb2105
,05feb2105
,06feb2105
,07feb2105
,08feb2105
,09feb2105
,10feb2105
,11feb2105
,12feb2105
,13feb2105
,14feb2105
,15feb2105
,16feb2105
,17feb2105
,18feb2105
,19feb2105
,20feb2105
,21feb2105
,22feb2105
,23feb2105
,24feb2105
,25feb2105
,26feb2105
,27feb2105
,28feb2105
,01mar2105
,02mar2105
,03mar2105
,04mar2105
,05mar2105
,06mar2105
,07mar2105
,08mar2105
,09mar2105
,10mar2105
,11mar2105
,12mar2105
,13mar2105
,14mar2105
,15mar2105
,16mar2105
,17mar2105
,18mar2105
,19mar2105
,20mar2105
,21mar2105
,22mar2105
,23mar2105
,24mar2105
,25mar2105
,26mar2105
,27mar2105
,28mar2105
,29mar2105
,30mar2105
,31mar2105
,01apr2105
,02apr2105
,03apr2105
,04apr2105
,05apr2105
,06apr2105
,07apr2105
,08apr2105
,09apr2105
,10apr2105
,11apr2105
,12apr2105
,13apr2105
,14apr2105
,15apr2105
,16apr2105
,17apr2105
,18apr2105
,19apr2105
,20apr2105
,21apr2105
,22apr2105
,23apr2105
,24apr2105
,25apr2105
,26apr2105
,27apr2105
,28apr2105
,29apr2105
,30apr2105
,01may2105
,02may2105
,03may2105
,04may2105
,05may2105
,06may2105
,07may2105
,08may2105
,09may2105
,10may2105
,11may2105
,12may2105
,13may2105
,14may2105
,15may2105
,16may2105
,17may2105
,18may2105
,19may2105
,20may2105
,21may2105
,22may2105
,23may2105
,24may2105
,25may2105
,26may2105
,27may2105
,28may2105
,29may2105
,30may2105
,31may2105
,01jun2105
,02jun2105
,03jun2105
,04jun2105
,05jun2105
,06jun2105
,07jun2105
,08jun2105
,09jun2105
,10jun2105
,11jun2105
,12jun2105
,13jun2105
,14jun2105
,15jun2105
,16jun2105
,17jun2105
,18jun2105
,19jun2105
,20jun2105
,21jun2105
,22jun2105
,23jun2105
,24jun2105
,25jun2105
,26jun2105
,27jun2105
,28jun2105
,29jun2105
,30jun2105
,01jul2105
,02jul2105
,03jul2105
,04jul2105
,05jul2105
,06jul2105
,07jul2105
,08jul2105
,09jul2105
,10jul2105
,11jul2105
,12jul2105
,13jul2105
,14jul2105
,15jul2105
,16jul2105
,17jul2105
,18jul2105
,19jul2105
,20jul2105
,21jul2105
,22jul2105
,23jul2105
,24jul2105
,25jul2105
,26jul2105
,27jul2105
,28jul2105
,29jul2105
,30jul2105
,31jul2105
,01aug2105
,02aug2105
,03aug2105
,04aug2105
,05aug2105
,06aug2105
,07aug2105
,08aug2105
,09aug2105
,10aug2105
,11aug2105
,12aug2105
,13aug2105
,14aug2105
,15aug2105
,16aug2105
,17aug2105
,18aug2105
,19aug2105
,20aug2105
,21aug2105
,22aug2105
,23aug2105
,24aug2105
,25aug2105
,26aug2105
,27aug2105
,28aug2105
,29aug2105
,30aug2105
,31aug2105
,01sep2105
,02sep2105
,03sep2105
,04sep2105
,05sep2105
,06sep2105
,07sep2105
,08sep2105
,09sep2105
,10sep2105
,11sep2105
,12sep2105
,13sep2105
,14sep2105
,15sep2105
,16sep2105
,17sep2105
,18sep2105
,19sep2105
,20sep2105
,21sep2105
,22sep2105
,23sep2105
,24sep2105
,25sep2105
,26sep2105
,27sep2105
,28sep2105
,29sep2105
,30sep2105
,01oct2105
,02oct2105
,03oct2105
,04oct2105
,05oct2105
,06oct2105
,07oct2105
,08oct2105
,09oct2105
,10oct2105
,11oct2105
,12oct2105
,13oct2105
,14oct2105
,15oct2105
,16oct2105
,17oct2105
,18oct2105
,19oct2105
,20oct2105
,21oct2105
,22oct2105
,23oct2105
,24oct2105
,25oct2105
,26oct2105
,27oct2105
,28oct2105
,29oct2105
,30oct2105
,31oct2105
,01nov2105
,02nov2105
,03nov2105
,04nov2105
,05nov2105
,06nov2105
,07nov2105
,08nov2105
,09nov2105
,10nov2105
,11nov2105
,12nov2105
,13nov2105
,14nov2105
,15nov2105
,16nov2105
,17nov2105
,18nov2105
,19nov2105
,20nov2105
,21nov2105
,22nov2105
,23nov2105
,24nov2105
,25nov2105
,26nov2105
,27nov2105
,28nov2105
,29nov2105
,30nov2105
,01dec2105
,02dec2105
,03dec2105
,04dec2105
,05dec2105
,06dec2105
,07dec2105
,08dec2105
,09dec2105
,10dec2105
,11dec2105
,12dec2105
,13dec2105
,14dec2105
,15dec2105
,16dec2105
,17dec2105
,18dec2105
,19dec2105
,20dec2105
,21dec2105
,22dec2105
,23dec2105
,24dec2105
,25dec2105
,26dec2105
,27dec2105
,28dec2105
,29dec2105
,30dec2105
,31dec2105
,01jan2106
,02jan2106
,03jan2106
,04jan2106
,05jan2106
,06jan2106
,07jan2106
,08jan2106
,09jan2106
,10jan2106
,11jan2106
,12jan2106
,13jan2106
,14jan2106
,15jan2106
,16jan2106
,17jan2106
,18jan2106
,19jan2106
,20jan2106
,21jan2106
,22jan2106
,23jan2106
,24jan2106
,25jan2106
,26jan2106
,27jan2106
,28jan2106
,29jan2106
,30jan2106
,31jan2106
,01feb2106
,02feb2106
,03feb2106
,04feb2106
,05feb2106
,06feb2106
,07feb2106
,08feb2106
,09feb2106
,10feb2106
,11feb2106
,12feb2106
,13feb2106
,14feb2106
,15feb2106
,16feb2106
,17feb2106
,18feb2106
,19feb2106
,20feb2106
,21feb2106
,22feb2106
,23feb2106
,24feb2106
,25feb2106
,26feb2106
,27feb2106
,28feb2106
,01mar2106
,02mar2106
,03mar2106
,04mar2106
,05mar2106
,06mar2106
,07mar2106
,08mar2106
,09mar2106
,10mar2106
,11mar2106
,12mar2106
,13mar2106
,14mar2106
,15mar2106
,16mar2106
,17mar2106
,18mar2106
,19mar2106
,20mar2106
,21mar2106
,22mar2106
,23mar2106
,24mar2106
,25mar2106
,26mar2106
,27mar2106
,28mar2106
,29mar2106
,30mar2106
,31mar2106
,01apr2106
,02apr2106
,03apr2106
,04apr2106
,05apr2106
,06apr2106
,07apr2106
,08apr2106
,09apr2106
,10apr2106
,11apr2106
,12apr2106
,13apr2106
,14apr2106
,15apr2106
,16apr2106
,17apr2106
,18apr2106
,19apr2106
,20apr2106
,21apr2106
,22apr2106
,23apr2106
,24apr2106
,25apr2106
,26apr2106
,27apr2106
,28apr2106
,29apr2106
,30apr2106
,01may2106
,02may2106
,03may2106
,04may2106
,05may2106
,06may2106
,07may2106
,08may2106
,09may2106
,10may2106
,11may2106
,12may2106
,13may2106
,14may2106
,15may2106
,16may2106
,17may2106
,18may2106
,19may2106
,20may2106
,21may2106
,22may2106
,23may2106
,24may2106
,25may2106
,26may2106
,27may2106
,28may2106
,29may2106
,30may2106
,31may2106
,01jun2106
,02jun2106
,03jun2106
,04jun2106
,05jun2106
,06jun2106
,07jun2106
,08jun2106
,09jun2106
,10jun2106
,11jun2106
,12jun2106
,13jun2106
,14jun2106
,15jun2106
,16jun2106
,17jun2106
,18jun2106
,19jun2106
,20jun2106
,21jun2106
,22jun2106
,23jun2106
,24jun2106
,25jun2106
,26jun2106
,27jun2106
,28jun2106
,29jun2106
,30jun2106
,01jul2106
,02jul2106
,03jul2106
,04jul2106
,05jul2106
,06jul2106
,07jul2106
,08jul2106
,09jul2106
,10jul2106
,11jul2106
,12jul2106
,13jul2106
,14jul2106
,15jul2106
,16jul2106
,17jul2106
,18jul2106
,19jul2106
,20jul2106
,21jul2106
,22jul2106
,23jul2106
,24jul2106
,25jul2106
,26jul2106
,27jul2106
,28jul2106
,29jul2106
,30jul2106
,31jul2106
,01aug2106
,02aug2106
,03aug2106
,04aug2106
,05aug2106
,06aug2106
,07aug2106
,08aug2106
,09aug2106
,10aug2106
,11aug2106
,12aug2106
,13aug2106
,14aug2106
,15aug2106
,16aug2106
,17aug2106
,18aug2106
,19aug2106
,20aug2106
,21aug2106
,22aug2106
,23aug2106
,24aug2106
,25aug2106
,26aug2106
,27aug2106
,28aug2106
,29aug2106
,30aug2106
,31aug2106
,01sep2106
,02sep2106
,03sep2106
,04sep2106
,05sep2106
,06sep2106
,07sep2106
,08sep2106
,09sep2106
,10sep2106
,11sep2106
,12sep2106
,13sep2106
,14sep2106
,15sep2106
,16sep2106
,17sep2106
,18sep2106
,19sep2106
,20sep2106
,21sep2106
,22sep2106
,23sep2106
,24sep2106
,25sep2106
,26sep2106
,27sep2106
,28sep2106
,29sep2106
,30sep2106
,01oct2106
,02oct2106
,03oct2106
,04oct2106
,05oct2106
,06oct2106
,07oct2106
,08oct2106
,09oct2106
,10oct2106
,11oct2106
,12oct2106
,13oct2106
,14oct2106
,15oct2106
,16oct2106
,17oct2106
,18oct2106
,19oct2106
,20oct2106
,21oct2106
,22oct2106
,23oct2106
,24oct2106
,25oct2106
,26oct2106
,27oct2106
,28oct2106
,29oct2106
,30oct2106
,31oct2106
,01nov2106
,02nov2106
,03nov2106
,04nov2106
,05nov2106
,06nov2106
,07nov2106
,08nov2106
,09nov2106
,10nov2106
,11nov2106
,12nov2106
,13nov2106
,14nov2106
,15nov2106
,16nov2106
,17nov2106
,18nov2106
,19nov2106
,20nov2106
,21nov2106
,22nov2106
,23nov2106
,24nov2106
,25nov2106
,26nov2106
,27nov2106
,28nov2106
,29nov2106
,30nov2106
,01dec2106
,02dec2106
,03dec2106
,04dec2106
,05dec2106
,06dec2106
,07dec2106
,08dec2106
,09dec2106
,10dec2106
,11dec2106
,12dec2106
,13dec2106
,14dec2106
,15dec2106
,16dec2106
,17dec2106
,18dec2106
,19dec2106
,20dec2106
,21dec2106
,22dec2106
,23dec2106
,24dec2106
,25dec2106
,26dec2106
,27dec2106
,28dec2106
,29dec2106
,30dec2106
,31dec2106
,01jan2107
,02jan2107
,03jan2107
,04jan2107
,05jan2107
,06jan2107
,07jan2107
,08jan2107
,09jan2107
,10jan2107
,11jan2107
,12jan2107
,13jan2107
,14jan2107
,15jan2107
,16jan2107
,17jan2107
,18jan2107
,19jan2107
,20jan2107
,21jan2107
,22jan2107
,23jan2107
,24jan2107
,25jan2107
,26jan2107
,27jan2107
,28jan2107
,29jan2107
,30jan2107
,31jan2107
,01feb2107
,02feb2107
,03feb2107
,04feb2107
,05feb2107
,06feb2107
,07feb2107
,08feb2107
,09feb2107
,10feb2107
,11feb2107
,12feb2107
,13feb2107
,14feb2107
,15feb2107
,16feb2107
,17feb2107
,18feb2107
,19feb2107
,20feb2107
,21feb2107
,22feb2107
,23feb2107
,24feb2107
,25feb2107
,26feb2107
,27feb2107
,28feb2107
,01mar2107
,02mar2107
,03mar2107
,04mar2107
,05mar2107
,06mar2107
,07mar2107
,08mar2107
,09mar2107
,10mar2107
,11mar2107
,12mar2107
,13mar2107
,14mar2107
,15mar2107
,16mar2107
,17mar2107
,18mar2107
,19mar2107
,20mar2107
,21mar2107
,22mar2107
,23mar2107
,24mar2107
,25mar2107
,26mar2107
,27mar2107
,28mar2107
,29mar2107
,30mar2107
,31mar2107
,01apr2107
,02apr2107
,03apr2107
,04apr2107
,05apr2107
,06apr2107
,07apr2107
,08apr2107
,09apr2107
,10apr2107
,11apr2107
,12apr2107
,13apr2107
,14apr2107
,15apr2107
,16apr2107
,17apr2107
,18apr2107
,19apr2107
,20apr2107
,21apr2107
,22apr2107
,23apr2107
,24apr2107
,25apr2107
,26apr2107
,27apr2107
,28apr2107
,29apr2107
,30apr2107
,01may2107
,02may2107
,03may2107
,04may2107
,05may2107
,06may2107
,07may2107
,08may2107
,09may2107
,10may2107
,11may2107
,12may2107
,13may2107
,14may2107
,15may2107
,16may2107
,17may2107
,18may2107
,19may2107
,20may2107
,21may2107
,22may2107
,23may2107
,24may2107
,25may2107
,26may2107
,27may2107
,28may2107
,29may2107
,30may2107
,31may2107
,01jun2107
,02jun2107
,03jun2107
,04jun2107
,05jun2107
,06jun2107
,07jun2107
,08jun2107
,09jun2107
,10jun2107
,11jun2107
,12jun2107
,13jun2107
,14jun2107
,15jun2107
,16jun2107
,17jun2107
,18jun2107
,19jun2107
,20jun2107
,21jun2107
,22jun2107
,23jun2107
,24jun2107
,25jun2107
,26jun2107
,27jun2107
,28jun2107
,29jun2107
,30jun2107
,01jul2107
,02jul2107
,03jul2107
,04jul2107
,05jul2107
,06jul2107
,07jul2107
,08jul2107
,09jul2107
,10jul2107
,11jul2107
,12jul2107
,13jul2107
,14jul2107
,15jul2107
,16jul2107
,17jul2107
,18jul2107
,19jul2107
,20jul2107
,21jul2107
,22jul2107
,23jul2107
,24jul2107
,25jul2107
,26jul2107
,27jul2107
,28jul2107
,29jul2107
,30jul2107
,31jul2107
,01aug2107
,02aug2107
,03aug2107
,04aug2107
,05aug2107
,06aug2107
,07aug2107
,08aug2107
,09aug2107
,10aug2107
,11aug2107
,12aug2107
,13aug2107
,14aug2107
,15aug2107
,16aug2107
,17aug2107
,18aug2107
,19aug2107
,20aug2107
,21aug2107
,22aug2107
,23aug2107
,24aug2107
,25aug2107
,26aug2107
,27aug2107
,28aug2107
,29aug2107
,30aug2107
,31aug2107
,01sep2107
,02sep2107
,03sep2107
,04sep2107
,05sep2107
,06sep2107
,07sep2107
,08sep2107
,09sep2107
,10sep2107
,11sep2107
,12sep2107
,13sep2107
,14sep2107
,15sep2107
,16sep2107
,17sep2107
,18sep2107
,19sep2107
,20sep2107
,21sep2107
,22sep2107
,23sep2107
,24sep2107
,25sep2107
,26sep2107
,27sep2107
,28sep2107
,29sep2107
,30sep2107
,01oct2107
,02oct2107
,03oct2107
,04oct2107
,05oct2107
,06oct2107
,07oct2107
,08oct2107
,09oct2107
,10oct2107
,11oct2107
,12oct2107
,13oct2107
,14oct2107
,15oct2107
,16oct2107
,17oct2107
,18oct2107
,19oct2107
,20oct2107
,21oct2107
,22oct2107
,23oct2107
,24oct2107
,25oct2107
,26oct2107
,27oct2107
,28oct2107
,29oct2107
,30oct2107
,31oct2107
,01nov2107
,02nov2107
,03nov2107
,04nov2107
,05nov2107
,06nov2107
,07nov2107
,08nov2107
,09nov2107
,10nov2107
,11nov2107
,12nov2107
,13nov2107
,14nov2107
,15nov2107
,16nov2107
,17nov2107
,18nov2107
,19nov2107
,20nov2107
,21nov2107
,22nov2107
,23nov2107
,24nov2107
,25nov2107
,26nov2107
,27nov2107
,28nov2107
,29nov2107
,30nov2107
,01dec2107
,02dec2107
,03dec2107
,04dec2107
,05dec2107
,06dec2107
,07dec2107
,08dec2107
,09dec2107
,10dec2107
,11dec2107
,12dec2107
,13dec2107
,14dec2107
,15dec2107
,16dec2107
,17dec2107
,18dec2107
,19dec2107
,20dec2107
,21dec2107
,22dec2107
,23dec2107
,24dec2107
,25dec2107
,26dec2107
,27dec2107
,28dec2107
,29dec2107
,30dec2107
,31dec2107
,01jan2108
,02jan2108
,03jan2108
,04jan2108
,05jan2108
,06jan2108
,07jan2108
,08jan2108
,09jan2108
,10jan2108
,11jan2108
,12jan2108
,13jan2108
,14jan2108
,15jan2108
,16jan2108
,17jan2108
,18jan2108
,19jan2108
,20jan2108
,21jan2108
,22jan2108
,23jan2108
,24jan2108
,25jan2108
,26jan2108
,27jan2108
,28jan2108
,29jan2108
,30jan2108
,31jan2108
,01feb2108
,02feb2108
,03feb2108
,04feb2108
,05feb2108
,06feb2108
,07feb2108
,08feb2108
,09feb2108
,10feb2108
,11feb2108
,12feb2108
,13feb2108
,14feb2108
,15feb2108
,16feb2108
,17feb2108
,18feb2108
,19feb2108
,20feb2108
,21feb2108
,22feb2108
,23feb2108
,24feb2108
,25feb2108
,26feb2108
,27feb2108
,28feb2108
,29feb2108
,01mar2108
,02mar2108
,03mar2108
,04mar2108
,05mar2108
,06mar2108
,07mar2108
,08mar2108
,09mar2108
,10mar2108
,11mar2108
,12mar2108
,13mar2108
,14mar2108
,15mar2108
,16mar2108
,17mar2108
,18mar2108
,19mar2108
,20mar2108
,21mar2108
,22mar2108
,23mar2108
,24mar2108
,25mar2108
,26mar2108
,27mar2108
,28mar2108
,29mar2108
,30mar2108
,31mar2108
,01apr2108
,02apr2108
,03apr2108
,04apr2108
,05apr2108
,06apr2108
,07apr2108
,08apr2108
,09apr2108
,10apr2108
,11apr2108
,12apr2108
,13apr2108
,14apr2108
,15apr2108
,16apr2108
,17apr2108
,18apr2108
,19apr2108
,20apr2108
,21apr2108
,22apr2108
,23apr2108
,24apr2108
,25apr2108
,26apr2108
,27apr2108
,28apr2108
,29apr2108
,30apr2108
,01may2108
,02may2108
,03may2108
,04may2108
,05may2108
,06may2108
,07may2108
,08may2108
,09may2108
,10may2108
,11may2108
,12may2108
,13may2108
,14may2108
,15may2108
,16may2108
,17may2108
,18may2108
,19may2108
,20may2108
,21may2108
,22may2108
,23may2108
,24may2108
,25may2108
,26may2108
,27may2108
,28may2108
,29may2108
,30may2108
,31may2108
,01jun2108
,02jun2108
,03jun2108
,04jun2108
,05jun2108
,06jun2108
,07jun2108
,08jun2108
,09jun2108
,10jun2108
,11jun2108
,12jun2108
,13jun2108
,14jun2108
,15jun2108
,16jun2108
,17jun2108
,18jun2108
,19jun2108
,20jun2108
,21jun2108
,22jun2108
,23jun2108
,24jun2108
,25jun2108
,26jun2108
,27jun2108
,28jun2108
,29jun2108
,30jun2108
,01jul2108
,02jul2108
,03jul2108
,04jul2108
,05jul2108
,06jul2108
,07jul2108
,08jul2108
,09jul2108
,10jul2108
,11jul2108
,12jul2108
,13jul2108
,14jul2108
,15jul2108
,16jul2108
,17jul2108
,18jul2108
,19jul2108
,20jul2108
,21jul2108
,22jul2108
,23jul2108
,24jul2108
,25jul2108
,26jul2108
,27jul2108
,28jul2108
,29jul2108
,30jul2108
,31jul2108
,01aug2108
,02aug2108
,03aug2108
,04aug2108
,05aug2108
,06aug2108
,07aug2108
,08aug2108
,09aug2108
,10aug2108
,11aug2108
,12aug2108
,13aug2108
,14aug2108
,15aug2108
,16aug2108
,17aug2108
,18aug2108
,19aug2108
,20aug2108
,21aug2108
,22aug2108
,23aug2108
,24aug2108
,25aug2108
,26aug2108
,27aug2108
,28aug2108
,29aug2108
,30aug2108
,31aug2108
,01sep2108
,02sep2108
,03sep2108
,04sep2108
,05sep2108
,06sep2108
,07sep2108
,08sep2108
,09sep2108
,10sep2108
,11sep2108
,12sep2108
,13sep2108
,14sep2108
,15sep2108
,16sep2108
,17sep2108
,18sep2108
,19sep2108
,20sep2108
,21sep2108
,22sep2108
,23sep2108
,24sep2108
,25sep2108
,26sep2108
,27sep2108
,28sep2108
,29sep2108
,30sep2108
,01oct2108
,02oct2108
,03oct2108
,04oct2108
,05oct2108
,06oct2108
,07oct2108
,08oct2108
,09oct2108
,10oct2108
,11oct2108
,12oct2108
,13oct2108
,14oct2108
,15oct2108
,16oct2108
,17oct2108
,18oct2108
,19oct2108
,20oct2108
,21oct2108
,22oct2108
,23oct2108
,24oct2108
,25oct2108
,26oct2108
,27oct2108
,28oct2108
,29oct2108
,30oct2108
,31oct2108
,01nov2108
,02nov2108
,03nov2108
,04nov2108
,05nov2108
,06nov2108
,07nov2108
,08nov2108
,09nov2108
,10nov2108
,11nov2108
,12nov2108
,13nov2108
,14nov2108
,15nov2108
,16nov2108
,17nov2108
,18nov2108
,19nov2108
,20nov2108
,21nov2108
,22nov2108
,23nov2108
,24nov2108
,25nov2108
,26nov2108
,27nov2108
,28nov2108
,29nov2108
,30nov2108
,01dec2108
,02dec2108
,03dec2108
,04dec2108
,05dec2108
,06dec2108
,07dec2108
,08dec2108
,09dec2108
,10dec2108
,11dec2108
,12dec2108
,13dec2108
,14dec2108
,15dec2108
,16dec2108
,17dec2108
,18dec2108
,19dec2108
,20dec2108
,21dec2108
,22dec2108
,23dec2108
,24dec2108
,25dec2108
,26dec2108
,27dec2108
,28dec2108
,29dec2108
,30dec2108
,31dec2108
,01jan2109
,02jan2109
,03jan2109
,04jan2109
,05jan2109
,06jan2109
,07jan2109
,08jan2109
,09jan2109
,10jan2109
,11jan2109
,12jan2109
,13jan2109
,14jan2109
,15jan2109
,16jan2109
,17jan2109
,18jan2109
,19jan2109
,20jan2109
,21jan2109
,22jan2109
,23jan2109
,24jan2109
,25jan2109
,26jan2109
,27jan2109
,28jan2109
,29jan2109
,30jan2109
,31jan2109
,01feb2109
,02feb2109
,03feb2109
,04feb2109
,05feb2109
,06feb2109
,07feb2109
,08feb2109
,09feb2109
,10feb2109
,11feb2109
,12feb2109
,13feb2109
,14feb2109
,15feb2109
,16feb2109
,17feb2109
,18feb2109
,19feb2109
,20feb2109
,21feb2109
,22feb2109
,23feb2109
,24feb2109
,25feb2109
,26feb2109
,27feb2109
